 id,text,label
17739,দীর্ঘ ১৮ মাস পর আমাদের নতুন প্রজন্ম আবারও হাসি-আনন্দে স্কুলে ফেরত যাচ্ছে । নানাবিধ উদ্যোগ নিয়ে আমরা যাতে তাদের এই…,Positive
28294,কোভিডের ভ্যারিয়েন্টগুলো কী এবং এগুলোর বিরুদ্ধে টিকা কতটা কাজ করে ? https://t.co/PYIdH4GTte,Positive
12399,পিন মারি আবর সেলাই বি করি । মচৎকার,Neutral
21188,"ঘনিষ্ঠ দৃশ্যের কথা শুনেই কেঁদেছিলেন ভাগ্যশ্রী ! ",Negative
12519,প্রিয় বাংলাদেশ,Neutral
sentinob_10243,ভিডিওটি ৩০ : ০৬ মিনিটের কিনতু কিভাবে যে সময় পার হয়ে যায় বোঝা যায় না,Positive
6258,বিএনপি জামায়াতে আবারো হয়রানি,Negative
3562,কারণ একটাই ইস্ট ইন্ডিয়া কোম্পানির তৈরি শিক্ষা ব্যবস্থা । যা বিশ্বের কোথাও জীবিত নাই,Negative
27122,প্রায় আট মাস আগে তারা ঢাকায় পালিয়ে গিয়ে গোপনে... বিস্তারিত নিউজে,Neutral
22889,তালেবানকে পৃষ্ঠপোষকতা দিচ্ছে পাকিস্তান অভিযোগ আফগানিস্তানের https://t.co/u0ofHrAlxy,Negative
sentinob_4642,"এরার আপনি ভেবে দেখুন , অনুরোধ রইলো ",Neutral
sentinob_9883,"পরিমাণ কম এটা একটা ইনফরমেশন , এটা কোনো অভিযোগ না , অনেকেই দুপুরের খাবার খেতে আসতে পারে , তাদের জন্য ৬০ টাকার প্যাকেজটা নিতে বলা হইছে ",Neutral
19746,"পাকিস্তান সফর বাতিল করল নিউজিল্যান্ড ",Negative
8379,হাডুভাঙ্গা প্রতিষ্ঠান জাতিসংঘ সারাজীবন খালি নিন্দাই জানাই গেল,Negative
sentinob_8247,সালারা তোরা তো টাইম পার হওয়ার পর ও টি‌কিট বে‌চিস ত‌বে ঔ লোক কেন পা‌বে না সালা চো‌রের বাচ্চারা,Negative
sentinob_11372,এক মিনিট 12 সেকেন্ড এ যে ভাইটি ভিক্টিমের মাজায় লাথি দিয়েছে সেই ভাইকে জানায় এক হাজার স্যালুট,Negative
sentinob_12515,"বাঙালিরা কাটাচমচে অভ্যস্ত নয় । কিছু তথাকথিত মানুষ আছেন যারা না ঘরকা না ঘাটকা , তারা পশ্চিমী আদব কায়দা নিয়ে বেশি চিন্তিত ",Negative
sentinob_2040,অসাধারণ এই বোনের জন্য হাজারো সালাম রইল ওদোয়া আমিন,Positive
sentinob_10993,লিপু ভাই এর উল্টায় যাওয়া দেখে হাসতে হাসতে আমি খাট থেকে উল্টায় গেসি,Positive
sentinob_7358,"সরকার ঘরে ঘরে বিদুৎ দিছে , বিল পরিশোধ করবা না ",Neutral
33460,আখেরি মোনাজাতে শেষ হলো বিশ্ব ইজতেমার ১ম পর্ব; দেশ ও মুসলিম উম্মাহর শান্তি কামনা,Negative
18409,"৮৬ বছর বয়সে মারা গেছেন ইংল্যান্ডের সাবেক অধিনায়ক ও এমসিসির সাবেক প্রেসিডেন্ট টেড ডেক্সটার । ",Negative
sentinob_12413,"শুভ জন্মদিন সাজিদ হোসেন ",Positive
sentinob_276,"ভাই , অনেক ভাল লাগলো এই জন্য যে , আপনি যেমন খেতে ভালবাসেন তেমনি আমিও খেতে ভালবাসি । আর আজকের আইটেম তো মুখরোচক । আজকেই প্রথম আপনার অনুষ্ঠানটি দেখছি । এবং দেখার সাথে সাথেই সাবস্ক্রাইব করছি । কারণ , আগেই বলেছি আমি খেতে পছন্দ করি । হাহাহাহাহাহাহা ",Positive
